season,week,position,player_id,player_display_name,actual,baseline_pred,ensemble_pred,model_pred,q10,q50,q90,baseline_error,model_error,ensemble_error,model_advantage,ensemble_advantage
2023,10,WR,00-0034837,Calvin Ridley,4.0,10.75,12.224,13.142,3.114,10.823,21.486,6.75,9.142,8.224,-2.392,-1.474
2023,10,WR,00-0034960,Jakobi Meyers,4.1,12.875,10.161,9.587,1.927,9.258,20.424,8.775,5.487,6.061,3.288,2.714
2023,10,WR,00-0034983,Hunter Renfrow,1.5,3.125,4.117,4.33,0.045,4.173,14.153,1.625,2.83,2.617,-1.205,-0.992
2023,10,WR,00-0035215,Deonte Harty,0.0,2.325,2.916,3.487,-0.048,2.344,11.552,2.325,3.487,2.916,-1.162,-0.591
2023,10,WR,00-0035216,Diontae Johnson,2.7,14.8,13.593,12.696,3.094,11.078,24.289,12.1,9.996,10.893,2.104,1.207
2023,10,WR,00-0035298,Scott Miller,7.2,4.85,3.688,4.084,-0.023,2.749,12.135,2.35,3.116,3.512,-0.766,-1.162
2023,10,WR,00-0035341,Trenton Irwin,13.4,4.6,4.73,5.277,0.085,3.963,14.14,8.8,8.123,8.67,0.677,0.13
2023,10,WR,00-0035406,Lil'Jordan Humphrey,2.4,3.15,3.733,3.854,-0.021,2.744,11.359,0.75,1.454,1.333,-0.704,-0.583
2023,10,WR,00-0035414,Jalen Guyton,14.1,4.9,5.235,4.884,-0.005,3.516,13.458,9.2,9.216,8.865,-0.016,0.335
2023,10,WR,00-0035480,Malik Taylor,1.6,0.425,1.635,2.902,-0.021,2.499,10.664,1.175,1.302,0.035,-0.127,1.14
2023,10,WR,00-0035500,Greg Dortch,0.0,0.3,0.347,0.199,-0.192,-0.028,2.7,0.3,0.199,0.347,0.101,-0.047
2023,10,WR,00-0035535,Darius Slayton,5.1,6.225,6.456,5.351,0.855,5.841,16.21,1.125,0.251,1.356,0.874,-0.231
2023,10,WR,00-0035639,Parris Campbell,1.6,1.95,1.492,2.664,0.352,3.271,11.878,0.35,1.064,0.108,-0.714,0.242
2023,10,WR,00-0035640,DK Metcalf,16.8,10.25,12.711,13.555,3.406,12.238,23.261,6.55,3.245,4.089,3.305,2.461
2023,10,WR,00-0035645,Gunner Olszewski,0.0,-0.25,-1.212,-1.066,-0.192,0.603,3.895,0.25,1.066,1.212,-0.816,-0.962
2023,10,WR,00-0035659,Terry McLaurin,7.3,14.675,12.218,11.539,3.635,10.198,21.994,7.375,4.239,4.918,3.136,2.457
2023,10,WR,00-0035662,Marquise Brown,3.8,9.25,12.775,11.952,3.667,10.069,22.39,5.45,8.152,8.975,-2.702,-3.525
2023,10,WR,00-0035703,Miles Boykin,0.0,0.775,-0.152,0.074,-0.192,-0.034,2.687,0.775,0.074,0.152,0.701,0.623
2023,10,WR,00-0035719,Deebo Samuel Sr.,15.9,9.575,9.401,8.761,1.786,8.171,19.062,6.325,7.139,6.499,-0.814,-0.174
2023,10,WR,00-0036133,James Proche,0.0,0.0,1.851,2.982,-0.006,2.488,10.633,0.0,2.982,1.851,-2.982,-1.851
2023,10,WR,00-0036165,Isaiah Hodgins,0.0,3.15,3.043,2.941,0.044,3.59,12.84,3.15,2.941,3.043,0.209,0.107
2023,10,WR,00-0036182,Nick Westbrook-Ikhine,1.9,5.25,6.098,5.97,0.187,5.092,15.168,3.35,4.07,4.198,-0.72,-0.848
2023,10,WR,00-0036196,Gabe Davis,9.6,7.1,10.696,10.386,2.207,7.92,19.2,2.5,0.786,1.096,1.714,1.404
2023,10,WR,00-0036252,Michael Pittman,16.4,17.15,14.828,15.08,4.827,12.919,25.066,0.75,1.32,1.572,-0.57,-0.822
2023,10,WR,00-0036259,Jauan Jennings,1.8,4.475,6.791,6.681,0.176,5.175,15.593,2.675,4.881,4.991,-2.206,-2.316
2023,10,WR,00-0036261,Brandon Aiyuk,14.5,12.0,14.944,15.931,4.478,12.3,23.267,2.5,1.431,0.444,1.069,2.056
2023,10,WR,00-0036309,Darnell Mooney,3.4,8.2,9.248,9.588,1.726,8.088,18.418,4.8,6.188,5.848,-1.388,-1.048
2023,10,WR,00-0036331,Devin Duvernay,0.0,0.75,0.123,0.101,-0.192,0.105,3.986,0.75,0.101,0.123,0.649,0.627
2023,10,WR,00-0036358,CeeDee Lamb,39.5,24.175,18.269,18.818,6.756,14.604,26.727,15.325,20.682,21.231,-5.357,-5.906
2023,10,WR,00-0036364,Lynn Bowden,2.2,6.795,6.893,6.089,1.148,5.756,14.917,4.595,3.889,4.693,0.706,-0.098
2023,10,WR,00-0036407,Jerry Jeudy,6.5,9.95,11.353,12.014,2.9,8.614,20.967,3.45,5.514,4.853,-2.064,-1.403
2023,10,WR,00-0036415,Van Jefferson,0.0,2.325,5.851,5.575,0.155,3.969,13.035,2.325,5.575,5.851,-3.25,-3.526
2023,10,WR,00-0036482,Mike Strachan,5.5,0.825,2.6,3.213,-0.051,2.236,10.22,4.675,2.287,2.9,2.388,1.775
2023,10,WR,00-0036497,Tim Jones,3.7,1.925,3.982,3.833,-0.025,2.563,11.248,1.775,0.133,0.282,1.642,1.493
2023,10,WR,00-0036550,Rashod Bateman,4.5,5.525,6.012,5.669,0.08,4.58,13.54,1.025,1.169,1.512,-0.144,-0.487
2023,10,WR,00-0036626,Dyami Brown,12.1,1.325,3.405,3.528,-0.051,2.552,10.887,10.775,8.572,8.695,2.203,2.08
2023,10,WR,00-0036635,Ihmir Smith-Marsette,6.0,0.0,-0.527,0.415,-0.188,0.167,5.051,6.0,5.585,6.527,0.415,-0.527
2023,10,WR,00-0036900,Ja'Marr Chase,23.4,24.875,17.212,15.905,8.094,14.922,27.217,1.475,7.495,6.188,-6.02,-4.713
2023,10,WR,00-0036936,Rondale Moore,9.3,4.275,7.424,7.386,0.893,5.368,17.99,5.025,1.914,1.876,3.111,3.149
2023,10,WR,00-0036955,Terrace Marshall Jr.,2.1,4.125,4.752,5.012,0.755,3.315,13.403,2.025,2.912,2.652,-0.887,-0.627
2023,10,WR,00-0036963,Amon-Ra St. Brown,30.5,21.75,17.896,17.849,7.316,14.757,27.429,8.75,12.651,12.604,-3.901,-3.854
2023,10,WR,00-0036980,Elijah Moore,15.4,6.25,7.607,7.719,0.961,6.473,17.119,9.15,7.681,7.793,1.469,1.357
2023,10,WR,00-0037238,Drake London,6.6,14.52,13.643,14.118,3.913,12.055,23.849,7.92,7.518,7.043,0.402,0.877
2023,10,WR,00-0037239,Chris Olave,21.4,13.875,12.871,13.499,3.544,11.56,23.646,7.525,7.901,8.529,-0.376,-1.004
2023,10,WR,00-0037240,Jameson Williams,3.8,4.775,4.894,4.763,-0.001,4.037,12.824,0.975,0.963,1.094,0.012,-0.119
2023,10,WR,00-0037247,George Pickens,7.5,13.35,11.758,12.126,2.708,10.283,21.762,5.85,4.626,4.258,1.224,1.592
2023,10,WR,00-0037261,Khalil Shakir,3.4,8.675,8.032,7.975,0.951,5.818,16.777,5.275,4.575,4.632,0.7,0.643
2023,10,WR,00-0037273,Kyle Philips,9.1,4.45,4.74,4.861,0.106,3.937,14.106,4.65,4.239,4.36,0.411,0.29
2023,10,WR,00-0037291,Jalen Nailor,2.6,7.025,4.31,5.36,0.411,3.805,12.372,4.425,2.76,1.71,1.665,2.715
2023,10,WR,00-0037487,Deven Thompkins,2.1,1.175,2.916,3.29,0.068,3.724,11.575,0.925,1.19,0.816,-0.265,0.109
2023,10,WR,00-0037545,Rashid Shaheed,7.4,13.75,8.365,9.253,1.468,7.022,17.936,6.35,1.853,0.965,4.497,5.385
2023,10,WR,00-0037614,John Metchie III,4.5,3.225,3.547,4.076,-0.016,2.509,12.337,1.275,0.424,0.953,0.851,0.322
2023,10,WR,00-0037664,Alec Pierce,3.1,5.225,8.289,8.732,1.134,5.89,16.83,2.125,5.632,5.189,-3.507,-3.064
2023,10,WR,00-0037666,Jalen Tolbert,2.2,5.8,5.1,5.291,0.005,3.96,14.407,3.6,3.091,2.9,0.509,0.7
2023,10,WR,00-0037740,Garrett Wilson,18.3,14.0,14.02,12.894,5.258,11.934,22.446,4.3,5.406,4.28,-1.106,0.02
2023,10,WR,00-0037741,Jahan Dotson,0.0,12.75,9.139,9.135,2.27,8.288,19.12,12.75,9.135,9.139,3.615,3.611
2023,10,WR,00-0037816,Romeo Doubs,12.1,7.7,8.896,8.387,1.444,7.737,18.798,4.4,3.713,3.204,0.687,1.196
2023,10,WR,00-0037837,Calvin Austin III,1.9,1.5,3.129,3.331,-0.048,2.463,10.713,0.4,1.431,1.229,-1.031,-0.829
2023,10,WR,00-0038117,Wan'Dale Robinson,2.6,8.15,6.254,5.67,0.764,5.722,15.62,5.55,3.07,3.654,2.48,1.896
2023,10,WR,00-0038124,Christian Watson,4.3,7.075,8.506,8.303,1.841,7.263,19.051,2.775,4.003,4.206,-1.228,-1.431
2023,10,WR,00-0038393,Dontayvion Wicks,8.1,4.265,4.506,4.79,0.001,3.226,12.357,3.835,3.31,3.594,0.525,0.241
2023,10,WR,00-0038496,Xavier Gipson,3.4,1.825,1.936,2.558,-0.051,2.406,10.109,1.575,0.842,1.464,0.733,0.111
2023,10,WR,00-0038543,Jaxon Smith-Njigba,9.3,12.5,10.553,10.513,2.024,8.241,20.412,3.2,1.213,1.253,1.987,1.947
2023,10,WR,00-0038544,Quentin Johnston,13.4,4.15,6.991,6.314,0.336,4.703,14.3,9.25,7.086,6.409,2.164,2.841
2023,10,WR,00-0038559,Michael Wilson,6.4,6.85,8.712,8.155,1.981,7.029,17.539,0.45,1.755,2.312,-1.305,-1.862
2023,10,WR,00-0038563,Tre Tucker,0.9,5.275,4.564,5.448,0.02,4.09,13.873,4.375,4.548,3.664,-0.173,0.711
2023,10,WR,00-0038573,Derius Davis,2.7,3.2,3.41,4.067,-0.002,2.49,12.275,0.5,1.367,0.71,-0.867,-0.21
2023,10,WR,00-0038608,Kayshon Boutte,2.1,0.0,4.864,5.456,0.58,4.721,15.142,2.1,3.356,2.764,-1.256,-0.664
2023,10,WR,00-0038618,Xavier Hutchinson,1.7,0.675,3.049,3.689,-0.051,2.096,9.501,1.025,1.989,1.349,-0.964,-0.324
2023,10,WR,00-0038619,Andrei Iosivas,0.0,4.575,3.298,3.708,-0.048,2.389,11.375,4.575,3.708,3.298,0.867,1.277
2023,10,WR,00-0038621,DeMario Douglas,14.4,8.3,9.763,9.524,1.559,7.223,18.101,6.1,4.876,4.637,1.224,1.463
2023,10,WR,00-0038647,Ronnie Bell,3.0,3.025,2.682,3.578,-0.023,2.17,11.175,0.025,0.578,0.318,-0.553,-0.293
2023,10,WR,00-0038752,Jake Bobo,3.3,8.25,7.365,7.237,0.465,4.931,13.523,4.95,3.937,4.065,1.013,0.885
2023,10,WR,00-0038938,Jalin Hyatt,0.0,5.375,4.794,4.488,0.675,5.331,14.911,5.375,4.488,4.794,0.887,0.581
2023,10,WR,00-0038941,Tyler Scott,4.1,2.525,5.134,5.265,0.047,3.896,12.431,1.575,1.165,1.034,0.41,0.541
2023,10,WR,00-0038976,Marvin Mims Jr.,-0.3,0.325,3.116,3.837,-0.049,2.669,11.339,0.625,4.137,3.416,-3.512,-2.791
2023,10,WR,00-0038977,Tank Dell,18.9,11.975,11.544,11.645,1.84,9.122,20.983,6.925,7.255,7.356,-0.33,-0.431
2023,10,WR,00-0038979,Cedric Tillman,0.0,1.4,3.779,4.298,-0.018,3.307,12.04,1.4,4.298,3.779,-2.898,-2.379
2023,10,WR,00-0038994,Jordan Addison,10.9,18.675,12.837,12.062,2.816,10.332,20.786,7.775,1.162,1.937,6.613,5.838
2023,10,WR,00-0038997,Josh Downs,6.0,13.2,10.794,10.642,2.41,8.357,19.453,7.2,4.642,4.794,2.558,2.406
2023,10,WR,00-0039052,Trey Palmer,4.1,5.375,7.469,7.51,0.789,6.254,16.999,1.275,3.41,3.369,-2.135,-2.094
2023,10,WR,00-0039062,Jonathan Mingo,5.0,6.4,8.11,8.068,1.394,6.537,17.283,1.4,3.068,3.11,-1.668,-1.71
2023,10,WR,00-0039064,Zay Flowers,12.3,9.4,10.319,10.765,1.824,9.19,20.368,2.9,1.535,1.981,1.365,0.919
2023,10,WR,00-0039146,Jayden Reed,19.4,8.025,7.163,7.596,0.397,5.692,16.942,11.375,11.804,12.237,-0.429,-0.862
2023,11,RB,00-0030513,Latavius Murray,3.5,5.95,7.272,7.612,1.389,7.003,18.238,2.45,4.112,3.772,-1.662,-1.322
2023,11,RB,00-0031376,Jerick McKinnon,3.5,5.45,5.643,5.18,0.667,4.366,13.122,1.95,1.68,2.143,0.27,-0.193
2023,11,RB,00-0031687,Raheem Mostert,10.3,16.35,14.491,16.663,4.528,14.275,23.875,6.05,6.363,4.191,-0.313,1.859
2023,11,RB,00-0032104,Ameer Abdullah,1.4,2.2,3.047,3.316,0.14,2.74,9.572,0.8,1.916,1.647,-1.116,-0.847
2023,11,RB,00-0032764,Derrick Henry,5.4,14.425,11.39,11.085,3.025,10.118,21.239,9.025,5.685,5.99,3.34,3.035
2023,11,RB,00-0033280,Christian McCaffrey,21.3,21.7,19.189,19.822,7.052,17.547,28.531,0.4,1.478,2.111,-1.078,-1.711
2023,11,RB,00-0033293,Aaron Jones,2.7,11.15,11.909,11.708,2.404,9.967,23.766,8.45,9.008,9.209,-0.558,-0.759
2023,11,RB,00-0033308,Matt Breida,-0.1,1.75,3.835,4.591,0.245,3.333,12.953,1.85,4.691,3.935,-2.841,-2.085
2023,11,RB,00-0033526,Samaje Perine,13.7,5.025,6.603,6.622,1.451,5.043,13.713,8.675,7.078,7.097,1.597,1.578
2023,11,RB,00-0033553,James Conner,8.3,9.525,10.319,10.422,2.135,8.288,21.311,1.225,2.122,2.019,-0.897,-0.794
2023,11,RB,00-0033699,Austin Ekeler,7.0,17.85,14.078,12.402,5.327,12.339,25.7,10.85,5.402,7.078,5.448,3.772
2023,11,RB,00-0033893,Dalvin Cook,1.3,1.825,3.498,4.225,0.205,2.728,12.848,0.525,2.925,2.198,-2.4,-1.673
2023,11,RB,00-0033897,Joe Mixon,21.0,14.875,14.522,14.709,5.317,12.065,25.767,6.125,6.291,6.478,-0.166,-0.353
2023,11,RB,00-0033923,Kareem Hunt,6.7,11.95,9.172,9.839,1.433,7.174,18.453,5.25,3.139,2.472,2.111,2.778
2023,11,RB,00-0033925,D'Onta Foreman,7.4,15.775,10.949,10.718,2.242,9.729,21.871,8.375,3.318,3.549,5.057,4.826
2023,11,RB,00-0034184,Gus Edwards,21.0,19.45,11.439,12.67,3.077,10.781,22.666,1.55,8.33,9.561,-6.78,-8.011
2023,11,RB,00-0034208,Mike Boone,1.5,1.65,3.699,3.312,0.087,2.592,9.223,0.15,1.812,2.199,-1.662,-2.049
2023,11,RB,00-0034414,Boston Scott,0.8,2.0,3.421,4.344,0.181,2.99,11.711,1.2,3.544,2.621,-2.344,-1.421
2023,11,RB,00-0034681,Chase Edmonds,2.9,1.85,3.294,4.223,0.222,3.282,12.917,1.05,1.323,0.394,-0.273,0.656
2023,11,RB,00-0034838,Royce Freeman,7.3,5.05,8.845,9.332,1.09,6.426,17.691,2.25,2.032,1.545,0.218,0.705
2023,11,RB,00-0034844,Saquon Barkley,30.0,14.0,14.106,12.136,5.531,11.067,21.877,16.0,17.864,15.894,-1.864,0.106
2023,11,RB,00-0034972,Alexander Mattison,7.0,8.025,10.659,11.167,2.058,8.959,21.853,1.025,4.167,3.659,-3.142,-2.634
2023,11,RB,00-0034975,Justice Hill,1.7,5.0,8.14,8.106,1.164,6.731,17.392,3.3,6.406,6.44,-3.106,-3.14
2023,11,RB,00-0035243,Miles Sanders,6.2,3.325,5.418,5.987,0.556,4.209,13.999,2.875,0.213,0.782,2.662,2.093
2023,11,RB,00-0035250,Devin Singletary,19.8,10.3,12.621,13.478,2.833,9.995,21.917,9.5,6.322,7.179,3.178,2.321
2023,11,RB,00-0035261,Tony Pollard,18.0,9.575,12.494,12.878,4.069,10.632,23.517,8.425,5.122,5.506,3.303,2.919
2023,11,RB,00-0035291,Trayveon Williams,2.0,1.35,3.425,4.049,0.147,2.786,11.334,0.65,2.049,1.425,-1.399,-0.775
2023,11,RB,00-0035537,Ty Johnson,14.8,1.175,4.222,3.998,0.256,3.044,11.299,13.625,10.802,10.578,2.823,3.047
2023,11,RB,00-0035567,Craig Reynolds,0.0,7.15,1.18,0.056,-0.185,0.022,2.948,7.15,0.056,1.18,7.094,5.97
2023,11,RB,00-0035628,D'Ernest Johnson,6.4,2.175,3.967,4.615,0.154,2.865,12.075,4.225,1.785,2.433,2.44,1.792
2023,11,RB,00-0035664,Darrell Henderson,12.9,7.875,9.9,10.008,2.431,7.9,19.209,5.025,2.892,3.0,2.133,2.025
2023,11,RB,00-0035685,David Montgomery,17.8,19.225,13.316,13.567,6.379,14.507,24.137,1.425,4.233,4.484,-2.808,-3.059
2023,11,RB,00-0035700,Josh Jacobs,6.1,14.1,12.68,10.328,4.435,8.862,21.74,8.0,4.228,6.58,3.772,1.42
2023,11,RB,00-0035715,Derrick Gore,2.3,5.475,6.743,6.017,0.391,3.821,13.313,3.175,3.717,4.443,-0.542,-1.268
2023,11,RB,00-0035860,Tony Jones,3.1,7.15,5.167,6.075,0.25,4.345,14.252,4.05,2.975,2.067,1.075,1.983
2023,11,RB,00-0036020,Salvon Ahmed,12.1,5.65,7.317,6.075,0.839,5.336,14.091,6.45,6.025,4.783,0.425,1.667
2023,11,RB,00-0036139,Rico Dowdle,4.0,5.1,6.622,6.434,0.552,4.634,15.648,1.1,2.434,2.622,-1.334,-1.522
2023,11,RB,00-0036187,Reggie Gilliam,0.0,0.875,0.848,0.207,-0.193,-0.053,2.889,0.875,0.207,0.848,0.668,0.027
2023,11,RB,00-0036265,AJ Dillon,10.1,9.025,10.086,10.837,2.365,8.79,20.957,1.075,0.737,0.014,0.338,1.061
2023,11,RB,00-0036275,D'Andre Swift,19.7,13.025,13.701,13.237,3.889,10.924,23.921,6.675,6.463,5.999,0.212,0.676
2023,11,RB,00-0036336,Anthony McFarland,0.0,2.875,0.065,0.114,-0.194,-0.031,2.745,2.875,0.114,0.065,2.761,2.81
2023,11,RB,00-0036360,Clyde Edwards-Helaire,2.0,0.975,3.177,3.734,0.14,2.677,11.848,1.025,1.734,1.177,-0.709,-0.152
2023,11,RB,00-0036370,Joshua Kelley,1.3,5.1,5.341,5.26,0.557,3.646,14.369,3.8,3.96,4.041,-0.16,-0.241
2023,11,RB,00-0036425,DeeJay Dallas,2.4,0.25,2.069,2.94,0.025,1.55,8.627,2.15,0.54,0.331,1.61,1.819
2023,11,RB,00-0036555,Chuba Hubbard,8.5,10.0,9.228,9.568,2.604,8.91,19.633,1.5,1.068,0.728,0.432,0.772
2023,11,RB,00-0036567,Elijah Mitchell,2.4,0.525,4.023,3.538,0.166,2.627,12.236,1.875,1.138,1.623,0.737,0.252
2023,11,RB,00-0036893,Najee Harris,4.6,15.125,11.245,11.131,3.141,9.394,21.062,10.525,6.531,6.645,3.994,3.88
2023,11,RB,00-0036906,Khalil Herbert,6.1,10.025,11.631,11.234,2.831,10.058,21.646,3.925,5.134,5.531,-1.209,-1.606
2023,11,RB,00-0036919,Kenny Gainwell,1.5,6.3,6.189,6.446,0.907,5.171,16.13,4.8,4.946,4.689,-0.146,0.111
2023,11,RB,00-0036973,Travis Etienne,8.9,19.575,17.341,17.282,5.833,13.501,25.233,10.675,8.382,8.441,2.293,2.234
2023,11,RB,00-0036997,Javonte Williams,7.3,14.9,12.407,11.673,2.615,9.784,23.392,7.6,4.373,5.107,3.227,2.493
2023,11,RB,00-0037197,Isiah Pacheco,10.1,11.275,11.287,11.142,3.251,9.495,22.369,1.175,1.042,1.187,0.133,-0.012
2023,11,RB,00-0037228,Jaylen Warren,23.5,12.8,10.871,10.631,2.078,8.869,20.044,10.7,12.869,12.629,-2.169,-1.929
2023,11,RB,00-0037248,James Cook,19.2,11.85,11.686,12.053,2.749,9.786,21.103,7.35,7.147,7.514,0.203,-0.164
2023,11,RB,00-0037256,Rachaad White,17.8,19.875,14.315,13.935,5.047,11.919,25.601,2.075,3.865,3.485,-1.79,-1.41
2023,11,RB,00-0037267,Jerome Ford,11.9,11.725,11.492,10.028,2.125,8.905,20.191,0.175,1.872,0.408,-1.697,-0.233
2023,11,RB,00-0037276,Ty Chandler,15.0,3.175,3.676,3.893,0.205,3.029,12.993,11.825,11.107,11.324,0.718,0.501
2023,11,RB,00-0037429,Raheem Blackshear,0.0,3.025,-0.232,0.081,-0.182,-0.035,2.77,3.025,0.081,0.232,2.944,2.793
2023,11,RB,00-0037525,Jordan Mason,0.0,2.175,0.506,0.469,-0.193,1.748,3.887,2.175,0.469,0.506,1.706,1.669
2023,11,RB,00-0037746,Brian Robinson,20.2,14.4,11.861,12.047,3.843,9.493,20.534,5.8,8.153,8.339,-2.353,-2.539
2023,11,RB,00-0038098,Pierre Strong,1.5,3.225,4.173,4.682,0.283,3.08,14.122,1.725,3.182,2.673,-1.457,-0.948
2023,11,RB,00-0038120,Breece Hall,18.3,15.525,13.314,11.612,4.049,9.491,21.536,2.775,6.688,4.986,-3.913,-2.211
2023,11,RB,00-0038134,Kenneth Walker III,2.6,10.875,10.235,10.658,3.322,9.461,22.202,8.275,8.058,7.635,0.217,0.64
2023,11,RB,00-0038454,Keaton Mitchell,5.1,11.967,7.767,6.71,0.594,4.831,12.799,6.867,1.61,2.667,5.256,4.2
2023,11,RB,00-0038555,Tank Bigsby,2.1,0.35,2.852,3.69,0.147,2.626,11.867,1.75,1.59,0.752,0.16,0.998
2023,11,RB,00-0038611,Chris Rodriguez Jr.,3.8,1.525,3.139,4.018,0.161,2.526,11.67,2.275,0.218,0.661,2.057,1.614
2023,11,RB,00-0038738,Hunter Luepke,0.0,1.8,0.174,0.182,-0.193,-0.053,2.713,1.8,0.182,0.174,1.618,1.626
2023,11,RB,00-0038794,Jaleel McLaughlin,6.5,5.225,5.95,5.972,0.35,3.882,15.349,1.275,0.528,0.55,0.747,0.725
2023,11,RB,00-0038797,Emanuel Wilson,3.1,2.925,3.993,4.253,0.207,2.89,12.253,0.175,1.153,0.893,-0.978,-0.718
2023,11,RB,00-0039021,Roschon Johnson,3.0,4.425,6.141,6.269,0.85,5.018,14.93,1.425,3.269,3.141,-1.844,-1.716
2023,11,RB,00-0039032,Tyjae Spears,4.6,7.525,8.658,8.716,1.899,7.767,18.594,2.925,4.116,4.058,-1.191,-1.133
2023,11,RB,00-0039040,De'Von Achane,1.5,25.425,20.864,22.721,5.807,17.259,25.314,23.925,21.221,19.364,2.704,4.561
2023,11,RB,00-0039136,Zach Evans,0.0,1.0,3.516,3.997,0.153,2.588,12.766,1.0,3.997,3.516,-2.997,-2.516
2023,11,RB,00-0039139,Jahmyr Gibbs,21.5,23.2,19.09,18.581,7.132,16.547,27.343,1.7,2.919,2.41,-1.219,-0.71
2023,11,RB,00-0039165,Zach Charbonnet,12.9,6.2,8.63,8.578,1.324,5.929,18.41,6.7,4.322,4.27,2.378,2.43
2023,11,WR,00-0027944,Julio Jones,2.5,3.475,4.069,4.438,0.034,4.287,12.211,0.975,1.938,1.569,-0.963,-0.594
2023,11,WR,00-0030035,Adam Thielen,15.4,15.45,15.218,15.028,3.695,11.85,23.239,0.05,0.372,0.182,-0.322,-0.132
2023,11,WR,00-0030279,Keenan Allen,27.6,20.15,16.661,15.369,6.748,14.118,26.392,7.45,12.231,10.939,-4.781,-3.489
2023,11,WR,00-0030431,Robert Woods,9.4,5.425,7.988,7.671,0.613,6.336,17.275,3.975,1.729,1.412,2.246,2.563
2023,11,WR,00-0030564,DeAndre Hopkins,15.9,13.5,11.255,10.914,2.3,9.483,20.276,2.4,4.986,4.645,-2.586,-2.245
2023,11,WR,00-0031235,Odell Beckham Jr.,15.6,8.875,8.025,7.63,1.111,5.948,17.286,6.725,7.97,7.575,-1.245,-0.85
2023,11,WR,00-0031236,Brandin Cooks,7.2,15.8,10.179,10.518,1.772,8.72,20.228,8.6,3.318,2.979,5.282,5.621
2023,11,WR,00-0031381,Davante Adams,21.2,9.2,11.718,10.73,3.515,9.033,20.141,12.0,10.47,9.482,1.53,2.518
2023,11,WR,00-0031408,Mike Evans,15.3,18.025,10.664,9.423,3.675,9.635,20.602,2.725,5.877,4.636,-3.152,-1.911
2023,11,WR,00-0031428,Allen Robinson,5.0,2.9,4.691,4.463,0.226,4.647,13.136,2.1,0.537,0.309,1.563,1.791
2023,11,WR,00-0031544,Amari Cooper,7.4,14.95,11.498,9.531,2.868,9.625,21.982,7.55,2.131,4.098,5.419,3.452
2023,11,WR,00-0031549,Nelson Agholor,10.7,2.35,4.836,5.374,0.022,3.468,12.646,8.35,5.326,5.864,3.024,2.486
2023,11,WR,00-0031588,Stefon Diggs,6.7,15.7,16.718,18.196,4.388,12.834,24.922,9.0,11.496,10.018,-2.496,-1.018
2023,11,WR,00-0031763,DeAndre Carter,0.0,1.0,-0.108,0.216,-0.189,0.055,3.526,1.0,0.216,0.108,0.784,0.892
2023,11,WR,00-0031941,Jamison Crowder,3.2,7.2,5.152,5.566,0.29,4.71,14.266,4.0,2.366,1.952,1.634,2.048
2023,11,WR,00-0032211,Tyler Lockett,10.1,14.825,13.72,13.702,3.18,11.999,24.394,4.725,3.602,3.62,1.123,1.105
2023,11,WR,00-0032385,Sterling Shepard,1.5,3.1,3.091,3.361,-0.015,2.443,10.766,1.6,1.861,1.591,-0.261,0.009
2023,11,WR,00-0032398,Chris Moore,9.7,3.75,5.329,5.847,0.041,4.118,12.8,5.95,3.853,4.371,2.097,1.579
2023,11,WR,00-0032464,Kalif Raymond,1.5,5.1,6.419,6.285,0.233,4.601,14.093,3.6,4.785,4.919,-1.185,-1.319
2023,11,WR,00-0032543,Alex Erickson,2.2,0.0,2.283,3.501,-0.058,1.992,10.929,2.2,1.301,0.083,0.899,2.117
2023,11,WR,00-0032688,Robbie Chosen,5.9,4.025,3.95,3.858,-0.053,2.704,11.283,1.875,2.042,1.95,-0.167,-0.075
2023,11,WR,00-0032775,Demarcus Robinson,4.4,4.1,5.188,4.912,0.031,3.941,14.2,0.3,0.512,0.788,-0.212,-0.488
2023,11,WR,00-0033009,Tyler Boyd,5.2,14.675,12.554,13.68,2.901,10.887,20.862,9.475,8.48,7.354,0.995,2.121
2023,11,WR,00-0033040,Tyreek Hill,30.6,22.95,19.552,20.684,8.287,15.133,27.324,7.65,9.916,11.048,-2.266,-3.398
2023,11,WR,00-0033282,Curtis Samuel,1.5,7.375,6.995,6.179,1.323,5.542,16.376,5.875,4.679,5.495,1.196,0.38
2023,11,WR,00-0033292,Trent Taylor,0.0,-0.05,0.208,0.263,-0.189,-0.085,4.378,0.05,0.263,0.208,-0.213,-0.158
2023,11,WR,00-0033891,Zay Jones,6.0,8.475,8.767,9.844,1.071,8.875,18.675,2.475,3.844,2.767,-1.369,-0.292
2023,11,WR,00-0033908,Cooper Kupp,2.1,11.9,14.681,16.65,4.758,11.635,23.083,9.8,14.55,12.581,-4.75,-2.781
2023,11,WR,00-0033921,Chris Godwin Jr.,9.9,10.85,10.182,9.787,2.414,9.297,20.511,0.95,0.113,0.282,0.837,0.668
2023,11,WR,00-0033943,Josh Reynolds,2.1,4.525,7.228,7.312,0.24,5.569,16.578,2.425,5.212,5.128,-2.787,-2.703
2023,11,WR,00-0034272,Marquez Valdes-Scantling,0.0,6.075,6.875,7.201,0.482,5.337,15.195,6.075,7.201,6.875,-1.126,-0.8
2023,11,WR,00-0034279,Equanimeous St. Brown,3.9,1.45,4.273,4.599,-0.027,3.103,11.685,2.45,0.699,0.373,1.751,2.077
2023,11,WR,00-0034297,Byron Pringle,5.2,3.2,3.768,3.801,-0.021,2.551,11.24,2.0,1.399,1.432,0.601,0.568
